62 (3060) 
7 (3076) 
52 (3185) 
5 (2971) 
42 (2714) 
3 (2839) 
64 (2631) 
66 (3021) 
60 (3149) 
40 (3170) 
25 (2860) 
46 (2556) 
36 (3099) 
58 (3195) 
48 (3013) 
44 (2612) 
29 (3181) 
34 (3040) 
56 (3021) 
9 (2874) 
48 25 58 52 56 (2581) 
56 66 58 29 5 (2659) 
40 25 36 60 48 (2687) 
56 60 36 29 62 (2767) 
48 66 60 29 62 (2736) 
48 56 58 52 60 (2805) 
56 66 36 58 5 (2566) 
56 66 29 58 7 (2744) 
56 34 60 5 7 (2601) 
34 3 52 29 7 (2625) 
56 52 66 36 5 (2562) 
40 60 3 52 29 (2771) 
48 56 34 29 7 (2605) 
40 48 52 29 62 (2836) 
40 60 36 5 29 (2802) 
40 48 58 36 5 (2740) 
48 58 3 36 29 (2646) 
40 56 66 58 5 (2644) 
56 34 58 62 5 (2656) 
40 48 34 60 7 (2700) 
48 60 66 36 29 (2839) 
9 58 52 5 29 (2670) 
40 66 58 29 5 (2807) 
60 66 52 42 29 (2598) 
48 66 36 34 7 (2603) 
40 48 58 60 62 (2836) 
48 56 58 36 62 (2714) 
40 48 66 29 62 (2721) 
52 66 36 5 29 (2720) 
40 34 5 29 7 (2762) 
48 60 36 5 7 (2625) 
48 52 66 36 58 (2835) 
40 60 66 36 62 (2780) 
48 34 60 58 7 (2721) 
48 9 34 52 58 (2561) 
48 25 66 60 58 (2620) 
40 66 58 52 42 (2589) 
40 25 36 29 62 (2645) 
9 52 60 62 7 (2586) 
40 25 34 60 48 (2561) 
52 34 36 5 62 (2672) 
48 56 60 29 62 (2701) 
40 52 42 36 60 (2577) 
40 56 66 58 62 (2741) 
60 34 3 36 29 (2579) 
56 58 3 52 7 (2626) 
40 58 52 5 7 (2826) 
40 58 52 29 7 (3031) 
58 3 36 29 7 (2672) 
66 60 29 62 7 (2773) 
56 60 58 36 62 (2780) 
48 25 52 29 56 (2570) 
40 66 52 34 5 (2726) 
40 48 34 58 7 (2723) 
40 48 60 5 29 (2736) 
40 34 58 60 42 (2563) 
48 66 36 34 5 (2579) 
40 42 29 58 7 (2581) 
60 34 36 29 7 (2786) 
56 34 58 62 7 (2697) 
66 29 52 34 7 (2766) 
58 29 66 34 7 (2774) 
48 58 52 29 7 (2874) 
40 56 66 36 58 (2725) 
40 25 66 52 7 (2566) 
40 56 66 58 29 (2814) 
60 34 3 36 58 (2579) 
25 66 52 58 29 (2696) 
40 52 58 36 62 (2937) 
56 34 36 58 7 (2692) 
60 58 36 29 7 (2926) 
34 29 52 58 7 (2918) 
56 60 58 36 29 (2863) 
9 66 60 58 7 (2600) 
56 9 36 29 60 (2610) 
40 34 3 52 7 (2602) 
40 56 3 52 29 (2675) 
40 52 58 36 56 (2893) 
40 66 52 29 7 (2867) 
40 9 34 60 58 (2695) 
40 52 66 36 7 (2774) 
40 56 34 52 5 (2712) 
56 25 36 29 52 (2615) 
40 58 3 36 62 (2616) 
40 9 60 62 7 (2582) 
60 34 36 62 7 (2662) 
56 52 66 36 60 (2744) 
48 52 36 56 7 (2705) 
56 58 66 34 29 (2725) 
52 58 36 62 60 (2906) 
25 34 60 58 29 (2679) 
40 56 58 52 7 (2888) 
40 66 3 60 62 (2576) 
40 9 36 29 60 (2710) 
40 60 58 3 52 (2771) 
9 66 36 58 60 (2617) 
56 66 52 29 7 (2740) 
40 42 60 58 29 (2660) 
56 9 58 5 29 (2561) 
58 66 52 34 5 (2743) 
60 66 52 29 7 (2891) 
34 60 29 62 7 (2757) 
40 60 66 52 58 (2985) 
56 60 66 52 62 (2750) 
40 34 52 29 62 (2888) 
34 29 60 58 7 (2882) 
40 9 66 60 56 (2572) 
34 52 58 62 7 (2794) 
48 52 34 36 5 (2671) 
52 58 36 29 7 (2960) 
40 56 3 52 62 (2609) 
64 60 58 52 29 (2569) 
40 66 52 62 7 (2751) 
25 36 52 29 7 (2661) 
40 25 34 60 29 (2658) 
40 25 34 52 62 (2578) 
52 36 5 62 29 (2744) 
48 56 34 52 7 (2602) 
40 52 36 60 56 (2848) 
52 66 36 34 29 (2776) 
40 25 36 60 56 (2579) 
48 60 34 52 62 (2697) 
34 52 58 62 29 (2900) 
25 34 36 58 29 (2641) 
56 9 58 60 62 (2618) 
56 66 52 58 7 (2743) 
40 9 34 60 62 (2590) 
66 29 36 58 7 (2804) 
40 9 29 62 7 (2619) 
9 66 60 58 62 (2597) 
40 56 66 36 60 (2726) 
40 58 60 29 7 (2998) 
40 25 36 29 60 (2729) 
66 58 34 62 7 (2657) 
40 56 34 36 62 (2682) 
58 66 34 62 29 (2762) 
56 66 52 62 7 (2653) 
48 52 36 62 7 (2720) 
66 52 34 62 29 (2753) 
60 34 52 5 7 (2729) 
60 66 52 62 7 (2766) 
52 58 36 60 7 (2922) 
34 52 5 62 7 (2663) 
66 58 60 34 62 (2766) 
52 58 36 62 7 (2832) 
40 25 29 62 7 (2600) 
40 48 36 62 60 (2810) 
40 66 52 5 62 (2701) 
66 5 60 34 7 (2648) 
40 48 34 5 62 (2584) 
48 25 36 60 52 (2702) 
40 66 52 42 29 (2582) 
40 9 66 58 62 (2585) 
52 66 36 5 7 (2615) 
40 3 60 29 7 (2706) 
40 34 36 5 29 (2769) 
66 5 52 29 7 (2710) 
34 5 36 58 7 (2685) 
60 66 52 5 29 (2817) 
40 9 52 29 56 (2717) 
66 36 58 62 7 (2680) 
40 52 34 36 5 (2764) 
3 60 29 62 7 (2617) 
40 25 60 62 7 (2579) 
40 25 66 36 60 (2625) 
40 58 60 62 7 (2881) 
56 5 52 29 7 (2701) 
56 66 36 29 7 (2648) 
40 9 58 52 62 (2730) 
48 56 34 52 58 (2695) 
40 48 34 36 60 (2784) 
66 34 29 62 5 (2643) 
40 9 66 36 52 (2589) 
40 9 58 60 62 (2699) 
40 48 66 60 56 (2675) 
40 48 58 60 5 (2740) 
40 52 36 5 56 (2681) 
56 34 58 29 5 (2731) 
48 66 52 29 62 (2725) 
56 58 60 5 7 (2663) 
56 25 60 29 7 (2564) 
48 56 34 60 58 (2675) 
40 60 42 52 29 (2655) 
48 56 66 58 34 (2581) 
9 58 36 5 29 (2581) 
56 66 60 34 29 (2726) 
56 66 5 58 7 (2572) 
40 60 52 5 7 (2783) 
48 56 34 36 62 (2582) 
40 58 5 29 7 (2834) 
66 34 36 29 5 (2652) 
40 56 34 58 5 (2716) 
40 5 52 29 7 (2824) 
40 9 34 52 60 (2688) 
48 9 36 29 52 (2649) 
48 56 34 36 60 (2650) 
40 48 29 62 7 (2735) 
60 66 36 5 7 (2626) 
56 34 36 58 5 (2638) 
40 9 52 29 7 (2725) 
58 5 36 29 7 (2758) 
48 60 3 36 29 (2624) 
40 48 66 34 56 (2561) 
48 56 60 62 7 (2614) 
40 25 60 29 7 (2684) 
40 48 34 60 58 (2809) 
52 34 36 5 29 (2779) 
48 66 60 34 29 (2734) 
66 5 60 29 7 (2721) 
9 52 60 29 5 (2634) 
9 34 52 58 7 (2635) 
56 66 36 62 7 (2561) 
52 36 60 5 7 (2706) 
34 58 29 5 7 (2780) 
56 9 52 5 29 (2557) 
40 60 3 52 62 (2667) 
40 34 3 29 7 (2609) 
60 58 36 5 7 (2716) 
48 34 52 58 62 (2721) 
48 56 29 62 7 (2631) 
66 36 29 62 7 (2676) 
56 34 5 62 29 (2652) 
66 5 52 58 7 (2711) 
48 60 36 29 62 (2812) 
40 25 66 60 48 (2597) 
66 58 29 5 7 (2720) 
34 36 58 62 7 (2706) 
48 34 36 62 7 (2594) 
48 25 36 62 60 (2591) 
40 9 58 36 5 (2568) 
48 9 66 52 58 (2558) 
56 66 58 36 34 (2632) 
52 5 60 29 7 (2800) 
40 48 56 62 7 (2624) 
56 52 36 5 60 (2654) 
48 60 36 62 7 (2707) 
56 5 36 29 7 (2609) 
40 66 60 34 5 (2735) 
58 3 36 66 29 (2610) 
40 48 3 29 7 (2572) 
40 56 34 60 58 (2816) 
25 34 36 60 52 (2610) 
40 9 52 60 48 (2642) 
40 48 66 62 7 (2614) 
40 56 34 58 62 (2779) 
48 56 66 52 62 (2602) 
40 34 29 58 7 (2904) 
60 34 52 29 7 (2874) 
40 56 66 36 34 (2612) 
40 56 36 5 62 (2613) 
48 58 36 62 7 (2731) 
40 36 29 62 7 (2821) 
56 66 58 62 7 (2658) 
66 58 52 34 7 (2767) 
34 36 58 62 5 (2681) 
40 48 66 58 7 (2733) 
40 56 58 36 7 (2796) 
40 48 52 62 7 (2731) 
48 34 60 5 29 (2677) 
56 9 60 29 62 (2612) 
40 52 34 36 56 (2759) 
25 58 36 5 29 (2578) 
40 56 34 36 58 (2763) 
40 25 66 29 7 (2572) 
56 25 36 29 60 (2591) 
40 34 60 29 62 (2853) 
48 34 29 58 7 (2744) 
58 3 52 5 29 (2630) 
52 58 3 36 7 (2663) 
40 56 34 36 5 (2620) 
40 25 66 60 34 (2564) 
40 48 36 56 7 (2685) 
40 66 60 42 29 (2588) 
48 25 58 36 56 (2566) 
48 9 66 52 60 (2559) 
56 9 36 60 52 (2611) 
40 25 58 36 5 (2561) 
60 66 3 52 7 (2621) 
40 56 66 29 7 (2722) 
40 60 34 3 36 (2557) 
40 48 34 5 29 (2683) 
48 56 52 62 7 (2633) 
40 9 34 52 7 (2616) 
40 56 58 60 7 (2849) 
40 60 66 36 29 (2892) 
40 48 58 52 29 (2960) 
40 56 34 58 29 (2856) 
56 9 58 36 29 (2646) 
60 66 3 36 58 (2610) 
56 9 36 29 52 (2642) 
40 9 66 52 58 (2685) 
40 9 58 60 29 (2806) 
56 66 36 58 7 (2651) 
40 56 34 52 58 (2855) 
48 34 52 58 7 (2737) 
56 52 34 36 60 (2737) 
40 9 34 60 7 (2587) 
40 56 52 29 7 (2882) 
40 52 66 36 58 (2888) 
34 3 52 5 29 (2565) 
60 58 3 52 7 (2722) 
56 52 66 36 34 (2628) 
40 9 36 60 52 (2708) 
40 34 52 58 5 (2860) 
58 3 52 34 29 (2699) 
48 34 60 5 62 (2571) 
52 66 36 34 60 (2780) 
56 9 58 29 62 (2649) 
40 48 58 60 29 (2947) 
25 58 52 62 7 (2611) 
48 56 58 52 29 (2817) 
40 48 60 5 62 (2637) 
25 58 52 60 7 (2704) 
40 60 3 52 7 (2697) 
60 66 36 34 7 (2680) 
56 9 58 60 29 (2706) 
40 66 36 58 7 (2784) 
48 52 3 36 60 (2615) 
40 34 3 52 29 (2676) 
56 60 66 3 52 (2564) 
25 66 52 34 60 (2577) 
25 58 52 5 29 (2634) 
9 34 36 58 60 (2618) 
40 60 52 5 62 (2789) 
60 3 52 29 62 (2682) 
66 52 34 62 7 (2648) 
25 34 60 58 62 (2571) 
40 66 3 60 7 (2606) 
40 34 60 42 29 (2560) 
48 52 36 29 7 (2849) 
48 36 5 62 29 (2643) 
56 34 60 58 7 (2744) 
60 66 52 29 62 (2873) 
56 60 34 52 62 (2742) 
66 29 60 58 7 (2901) 
9 36 29 62 52 (2637) 
66 29 60 34 7 (2775) 
25 66 58 62 29 (2592) 
52 42 36 58 29 (2607) 
58 52 5 62 7 (2736) 
58 34 60 42 29 (2573) 
25 66 52 58 62 (2590) 
9 34 60 29 62 (2598) 
40 56 66 52 7 (2721) 
40 52 58 36 29 (3046) 
60 34 3 52 29 (2665) 
9 58 29 62 7 (2631) 
48 25 66 36 52 (2592) 
40 9 66 52 29 (2682) 
56 34 52 58 7 (2784) 
56 52 34 36 7 (2688) 
56 34 52 5 29 (2727) 
66 52 5 62 7 (2605) 
40 25 52 29 48 (2701) 
40 52 58 3 36 (2711) 
52 3 36 29 7 (2663) 
40 52 36 5 7 (2730) 
56 66 3 52 58 (2564) 
40 60 52 29 62 (2975) 
40 48 66 5 62 (2564) 
52 66 36 34 5 (2647) 
40 9 34 52 62 (2619) 
52 58 36 29 60 (3027) 
40 48 36 60 52 (2924) 
40 25 36 62 60 (2630) 
40 25 58 29 62 (2711) 
58 66 60 42 29 (2603) 
40 56 36 29 7 (2790) 
40 52 3 36 60 (2678) 
48 52 58 36 5 (2750) 
40 66 60 58 5 (2811) 
40 60 29 62 7 (2874) 
40 34 52 5 62 (2758) 
40 66 60 58 62 (2877) 
58 3 60 66 29 (2703) 
60 58 3 36 29 (2712) 
48 9 36 29 60 (2640) 
56 66 58 62 29 (2747) 
48 34 36 5 7 (2574) 
40 34 60 5 29 (2822) 
60 66 52 34 7 (2768) 
66 58 52 29 5 (2816) 
40 48 66 36 60 (2823) 
56 60 66 52 29 (2833) 
34 60 58 62 7 (2759) 
48 25 60 29 62 (2598) 
40 34 52 5 7 (2755) 
48 60 58 3 52 (2641) 
40 58 5 62 7 (2734) 
56 66 52 34 7 (2632) 
40 48 56 29 5 (2593) 
40 66 36 5 29 (2711) 
40 48 52 29 60 (2937) 
52 66 3 36 58 (2601) 
40 9 34 36 60 (2599) 
40 25 60 29 62 (2684) 
40 42 52 29 7 (2576) 
56 52 58 36 5 (2700) 
9 66 52 34 60 (2602) 
40 60 66 36 58 (2899) 
40 48 58 60 56 (2786) 
48 56 60 29 7 (2704) 
60 66 3 36 29 (2610) 
40 56 58 3 60 (2646) 
40 9 34 36 52 (2628) 
40 60 34 36 7 (2766) 
40 48 34 58 5 (2686) 
56 58 3 29 7 (2630) 
56 60 34 36 7 (2648) 
40 66 3 52 7 (2597) 
40 66 3 52 58 (2670) 
40 48 60 62 56 (2700) 
56 66 36 5 29 (2563) 
40 66 58 34 7 (2755) 
40 56 34 36 29 (2760) 
40 56 34 5 7 (2627) 
48 3 52 29 7 (2589) 
48 58 29 62 7 (2750) 
48 56 66 36 62 (2581) 
40 66 60 58 29 (2988) 
40 56 36 60 7 (2753) 
40 56 60 5 29 (2732) 
48 34 36 29 7 (2719) 
60 34 36 58 7 (2787) 
48 25 36 29 60 (2700) 
56 9 58 52 5 (2560) 
48 60 66 52 29 (2854) 
40 9 52 5 62 (2562) 
58 60 5 62 29 (2808) 
40 48 56 29 7 (2704) 
40 66 3 29 7 (2606) 
40 48 66 36 58 (2822) 
40 42 36 58 29 (2596) 
34 5 58 62 7 (2672) 
3 36 29 62 7 (2557) 
56 66 3 60 58 (2568) 
48 60 58 3 36 (2624) 
40 48 66 36 62 (2703) 
40 48 58 3 52 (2637) 
56 58 66 34 5 (2599) 
40 48 58 36 52 (2949) 
48 58 52 5 29 (2769) 
48 56 66 60 62 (2607) 
40 56 36 5 29 (2679) 
48 25 60 29 56 (2556) 
48 66 52 58 62 (2733) 
48 25 58 36 62 (2608) 
34 36 29 62 7 (2704) 
48 25 36 62 52 (2598) 
40 56 58 5 62 (2710) 
40 48 29 62 56 (2711) 
40 48 58 62 56 (2726) 
48 60 58 36 62 (2825) 
25 34 58 29 5 (2565) 
48 9 58 52 60 (2663) 
66 58 36 29 5 (2730) 
60 66 36 5 62 (2628) 
40 58 3 60 29 (2780) 
48 66 58 34 7 (2628) 
48 66 60 5 29 (2680) 
60 36 5 62 29 (2711) 
48 25 58 60 62 (2610) 
58 36 29 62 7 (2836) 
52 58 36 5 29 (2855) 
48 66 60 58 29 (2864) 
48 66 3 60 58 (2563) 
48 56 34 52 62 (2603) 
40 48 36 5 29 (2734) 
56 58 60 5 62 (2676) 
40 48 58 52 62 (2851) 
48 25 66 52 29 (2603) 
48 60 36 5 62 (2624) 
58 66 36 34 5 (2655) 
40 25 66 58 29 (2682) 
60 34 52 62 7 (2750) 
48 9 52 29 7 (2564) 
40 9 58 52 7 (2724) 
9 34 52 5 29 (2612) 
5 3 52 29 7 (2559) 
40 25 34 29 7 (2578) 
48 25 36 56 52 (2563) 
9 52 5 62 29 (2568) 
9 58 5 29 7 (2571) 
48 56 36 5 29 (2587) 
40 25 58 52 29 (2811) 
56 34 29 58 7 (2787) 
48 56 58 52 62 (2735) 
52 66 36 58 62 (2784) 
40 9 66 58 7 (2579) 
56 5 60 29 7 (2661) 
40 25 58 5 29 (2623) 
40 48 34 5 7 (2581) 
40 9 60 29 48 (2644) 
40 9 66 52 7 (2572) 
48 66 60 5 62 (2577) 
40 9 36 60 48 (2624) 
48 56 52 60 7 (2706) 
9 34 52 62 60 (2592) 
40 9 36 60 7 (2599) 
40 60 58 36 62 (2902) 
9 58 36 60 52 (2729) 
40 60 52 5 29 (2888) 
56 66 52 34 5 (2595) 
40 48 36 5 62 (2637) 
40 25 34 60 62 (2559) 
60 3 36 29 62 (2598) 
60 58 3 52 5 (2596) 
40 56 3 29 62 (2613) 
40 48 36 5 60 (2715) 
60 34 52 58 5 (2834) 
56 9 58 62 7 (2556) 
40 66 3 52 29 (2670) 
40 25 66 58 62 (2585) 
48 9 58 36 60 (2645) 
48 52 58 36 7 (2855) 
25 58 52 29 60 (2809) 
40 34 58 62 7 (2791) 
40 9 66 52 62 (2577) 
40 58 60 29 62 (2986) 
52 34 36 62 60 (2763) 
56 58 36 29 62 (2811) 
25 52 29 62 7 (2605) 
40 25 58 52 62 (2713) 
40 48 52 5 29 (2749) 
52 66 36 58 29 (2904) 
58 3 52 29 62 (2715) 
40 56 52 62 60 (2858) 
40 9 66 34 29 (2589) 
66 58 52 34 62 (2757) 
52 34 36 5 60 (2738) 
56 52 36 62 60 (2775) 
40 9 58 29 7 (2732) 
48 25 36 52 7 (2603) 
40 60 58 36 29 (3013) 
40 9 34 52 29 (2723) 
25 34 36 58 60 (2617) 
40 56 66 62 7 (2644) 
56 60 66 52 34 (2725) 
56 34 60 58 62 (2747) 
25 36 60 29 7 (2643) 
48 25 58 29 56 (2573) 
48 58 52 62 7 (2746) 
66 60 58 62 29 (2884) 
48 52 66 36 60 (2836) 
40 56 52 60 7 (2845) 
25 58 52 62 60 (2701) 
40 66 3 58 62 (2576) 
40 56 34 62 7 (2685) 
40 56 52 62 7 (2802) 
52 34 36 29 60 (2885) 
40 48 58 52 60 (2949) 
25 58 36 52 7 (2666) 
52 34 36 58 60 (2888) 
34 3 52 58 62 (2593) 
60 58 52 29 62 (2990) 
40 48 52 62 60 (2825) 
40 25 58 52 48 (2712) 
40 56 3 52 60 (2642) 
58 66 52 34 29 (2872) 
40 34 60 58 62 (2857) 
25 58 52 29 7 (2726) 
25 58 36 5 52 (2572) 
40 34 58 62 29 (2897) 
60 66 58 36 34 (2788) 
25 34 52 58 60 (2675) 
40 9 34 58 5 (2605) 
56 34 29 62 7 (2695) 
66 58 36 34 62 (2669) 
40 48 52 5 56 (2595) 
60 58 52 62 7 (2885) 
56 66 60 29 7 (2745) 
40 60 58 36 7 (2908) 
48 25 36 29 7 (2607) 
40 48 66 36 5 (2638) 
40 60 42 36 29 (2573) 
40 58 3 62 7 (2635) 
40 56 3 29 7 (2605) 
40 25 34 58 7 (2579) 
56 25 52 29 7 (2588) 
56 60 34 52 29 (2830) 
66 60 58 62 7 (2777) 
66 3 52 29 7 (2621) 
56 66 36 34 29 (2629) 
66 3 60 58 62 (2591) 
60 58 3 36 62 (2598) 
56 58 60 29 7 (2866) 
9 58 36 5 52 (2577) 
40 56 3 60 7 (2572) 
40 58 52 62 7 (2914) 
40 60 34 36 58 (2875) 
40 25 66 60 29 (2683) 
40 34 60 58 29 (2968) 
60 66 36 58 7 (2808) 
48 60 34 52 29 (2819) 
40 56 36 5 7 (2592) 
40 60 66 52 42 (2590) 
58 66 36 34 29 (2784) 
48 58 3 36 7 (2572) 
40 25 34 29 62 (2582) 
48 66 29 62 7 (2625) 
25 58 36 29 7 (2670) 
40 25 36 48 7 (2587) 
48 25 58 36 29 (2717) 
48 66 58 34 62 (2618) 
40 58 3 29 7 (2739) 
48 25 58 60 7 (2613) 
9 34 52 29 7 (2636) 
25 66 60 29 7 (2596) 
48 66 58 60 34 (2737) 
40 56 36 62 7 (2710) 
40 48 34 36 58 (2807) 
48 5 36 29 7 (2647) 
56 58 60 62 7 (2777) 
40 48 34 36 5 (2661) 
40 48 34 29 7 (2722) 
40 9 52 5 60 (2619) 
40 25 34 52 48 (2570) 
48 56 36 29 7 (2703) 
40 25 36 62 48 (2593) 
48 66 60 58 62 (2744) 
40 25 60 62 56 (2568) 
66 36 34 62 29 (2665) 
40 58 60 5 7 (2793) 
56 34 60 5 62 (2612) 
9 34 52 58 62 (2629) 
40 34 36 5 62 (2670) 
40 9 52 62 56 (2640) 
56 34 3 52 58 (2584) 
25 66 36 29 60 (2641) 
48 58 52 5 62 (2665) 
60 42 52 58 62 (2566) 
48 60 34 36 58 (2805) 
48 66 52 58 7 (2746) 
48 56 34 29 62 (2604) 
58 5 60 29 7 (2810) 
40 34 36 58 5 (2772) 
48 58 60 5 29 (2755) 
40 25 58 62 48 (2612) 
58 66 60 34 5 (2752) 
48 9 52 29 60 (2658) 
48 66 60 29 7 (2754) 
9 34 52 58 60 (2707) 
48 56 66 60 34 (2582) 
58 3 60 34 29 (2672) 
56 60 5 62 7 (2584) 
40 48 66 56 7 (2578) 
40 48 58 36 29 (2945) 
40 25 58 60 7 (2689) 
40 56 66 34 5 (2582) 
48 56 34 36 29 (2671) 
40 9 52 5 29 (2654) 
9 34 52 29 60 (2706) 
56 66 52 5 7 (2568) 
48 56 36 60 7 (2685) 
48 9 66 60 29 (2563) 
56 60 34 36 5 (2594) 
9 36 52 29 5 (2574) 
48 56 34 52 60 (2671) 
48 56 66 36 7 (2575) 
60 66 36 58 62 (2795) 
56 60 29 62 7 (2770) 
40 9 58 60 5 (2626) 
40 25 34 36 58 (2622) 
58 3 36 62 7 (2557) 
40 58 66 34 5 (2734) 
56 25 58 29 7 (2591) 
9 34 58 29 5 (2619) 
25 34 52 60 7 (2567) 
40 48 36 56 52 (2782) 
40 66 52 5 7 (2692) 
40 48 52 29 56 (2793) 
48 66 34 62 29 (2614) 
56 34 36 29 62 (2690) 
56 25 34 52 29 (2560) 
40 60 34 36 5 (2729) 
48 34 52 58 29 (2843) 
48 60 52 5 7 (2640) 
40 52 3 36 7 (2637) 
64 40 58 52 60 (2582) 
48 60 58 52 7 (2856) 
48 34 52 5 29 (2693) 
34 3 60 58 62 (2567) 
48 60 66 52 58 (2861) 
48 34 36 58 7 (2720) 
40 58 66 42 29 (2587) 
56 60 34 36 62 (2650) 
60 3 52 62 7 (2608) 
40 58 3 60 62 (2676) 
40 60 52 62 7 (2870) 
40 60 42 52 62 (2556) 
48 25 58 36 52 (2719) 
66 58 60 29 5 (2827) 
34 3 52 66 29 (2577) 
40 3 52 29 62 (2700) 
48 34 52 62 7 (2611) 
25 58 52 29 62 (2716) 
66 36 58 62 29 (2787) 
40 56 52 29 60 (2932) 
48 56 66 52 29 (2685) 
9 66 36 29 60 (2614) 
56 9 58 60 7 (2613) 
60 66 3 52 58 (2694) 
40 9 66 60 29 (2690) 
40 48 58 5 56 (2599) 
40 56 34 52 62 (2774) 
40 42 52 58 7 (2579) 
40 3 52 62 7 (2626) 
40 9 58 36 29 (2746) 
52 58 36 29 62 (2937) 
34 60 58 62 29 (2865) 
40 9 34 29 62 (2625) 
40 25 52 62 60 (2686) 
25 34 52 58 29 (2699) 
40 25 34 29 48 (2574) 
66 29 52 58 7 (2890) 
40 9 34 52 56 (2612) 
40 9 66 58 56 (2571) 
52 66 36 58 60 (2912) 
40 25 36 56 52 (2602) 
48 52 36 29 62 (2825) 
25 52 60 62 7 (2584) 
56 66 52 29 62 (2742) 
40 9 58 56 7 (2628) 
40 56 66 52 5 (2640) 
40 25 36 60 52 (2731) 
40 34 36 58 62 (2804) 
40 25 56 29 7 (2567) 
48 52 34 36 60 (2797) 
48 52 58 36 60 (2948) 
34 5 60 29 7 (2736) 
56 9 58 36 62 (2560) 
40 60 58 52 62 (2988) 
25 66 52 58 60 (2704) 
56 34 3 52 29 (2584) 
40 60 66 3 52 (2670) 
40 66 60 34 62 (2754) 
40 66 3 52 62 (2567) 
9 66 36 58 29 (2613) 
48 9 58 29 56 (2560) 
48 52 5 62 29 (2658) 
40 25 58 36 52 (2757) 
48 56 58 52 5 (2614) 
40 9 34 36 58 (2635) 
56 34 52 29 7 (2783) 
48 56 52 5 29 (2608) 
56 25 36 60 52 (2599) 
40 52 58 44 29 (2559) 
40 48 66 52 5 (2653) 
40 9 36 52 7 (2628) 
40 9 66 60 34 (2591) 
40 56 52 29 62 (2889) 
48 34 52 58 5 (2696) 
56 52 36 29 62 (2806) 
40 56 58 3 29 (2679) 
48 56 66 52 34 (2577) 
40 9 66 29 7 (2580) 
48 52 66 36 5 (2647) 
9 66 52 60 7 (2593) 
56 52 36 29 60 (2859) 
56 60 52 5 7 (2659) 
40 25 34 36 29 (2619) 
40 9 60 5 29 (2625) 
40 52 3 36 56 (2582) 
40 48 58 52 5 (2755) 
40 48 5 29 7 (2652) 
56 9 66 52 29 (2584) 
40 34 52 58 7 (2897) 
9 58 36 52 7 (2649) 
40 25 52 60 56 (2641) 
40 9 66 58 34 (2590) 
48 66 36 5 29 (2654) 
25 66 36 58 29 (2640) 
40 48 60 5 56 (2574) 
56 58 52 5 62 (2717) 
48 25 58 52 29 (2726) 
34 29 36 58 7 (2830) 
48 9 58 29 7 (2571) 
40 25 66 29 62 (2577) 
40 52 36 29 62 (2922) 
40 34 3 52 62 (2581) 
56 34 5 62 7 (2566) 
25 66 60 58 7 (2599) 
40 34 60 29 7 (2861) 
56 60 52 29 62 (2859) 
48 66 60 58 5 (2683) 
58 5 52 29 7 (2844) 
48 9 34 52 29 (2560) 
34 60 5 62 7 (2628) 
56 34 52 62 7 (2692) 
56 25 52 62 60 (2578) 
25 34 60 29 62 (2567) 
48 66 58 36 34 (2711) 
48 60 36 5 29 (2730) 
48 66 36 58 62 (2718) 
40 58 52 5 62 (2835) 
40 48 36 5 56 (2574) 
56 34 60 5 29 (2687) 
56 34 52 5 62 (2651) 
9 34 52 58 29 (2742) 
48 52 3 36 7 (2563) 
34 5 52 58 7 (2773) 
48 56 34 52 29 (2692) 
40 56 58 36 62 (2812) 
9 66 52 29 7 (2593) 
56 9 58 36 52 (2649) 
40 56 58 29 62 (2894) 
48 56 52 29 60 (2793) 
60 58 36 29 62 (2904) 
58 60 5 62 7 (2703) 
56 66 60 62 7 (2658) 
48 56 52 29 62 (2720) 
48 25 66 36 58 (2601) 
56 25 58 36 60 (2602) 
40 60 3 36 62 (2583) 
34 58 29 62 5 (2774) 
56 66 34 62 29 (2640) 
40 48 58 52 7 (2855) 
40 9 34 52 5 (2598) 
40 66 58 62 29 (2869) 
40 9 36 62 60 (2602) 
40 48 3 60 29 (2625) 
48 58 3 60 7 (2576) 
56 34 60 58 29 (2834) 
40 48 3 52 60 (2616) 
40 48 58 36 62 (2836) 
48 56 66 29 62 (2599) 
66 52 58 62 5 (2714) 
40 48 34 60 56 (2654) 
40 66 3 60 34 (2563) 
48 60 58 52 29 (2961) 
40 48 36 29 56 (2772) 
25 36 60 52 7 (2639) 
25 58 36 60 52 (2755) 
56 66 60 5 62 (2588) 
40 66 36 5 62 (2615) 
34 5 60 58 7 (2737) 
40 48 58 3 29 (2646) 
40 34 3 36 58 (2590) 
48 52 66 36 29 (2828) 
40 25 66 58 48 (2596) 
40 66 29 34 7 (2754) 
40 34 29 62 7 (2789) 
48 58 36 29 62 (2836) 
48 52 3 36 29 (2637) 
40 56 52 5 62 (2705) 
40 48 36 60 56 (2761) 
40 56 58 36 29 (2883) 
40 48 66 58 29 (2840) 
40 48 36 5 7 (2629) 
56 66 58 60 34 (2729) 
40 9 66 52 60 (2686) 
25 60 29 62 7 (2588) 
56 60 66 36 5 (2567) 
40 58 34 42 29 (2583) 
48 9 58 52 56 (2563) 
40 48 66 58 56 (2674) 
48 66 3 60 29 (2563) 
48 56 34 36 7 (2581) 
40 48 52 62 56 (2721) 
40 48 60 29 56 (2774) 
58 5 29 62 7 (2744) 
58 36 5 62 29 (2755) 
40 56 66 5 62 (2576) 
40 48 66 60 58 (2848) 
48 56 36 29 60 (2772) 
