25 (4686) 
21 (4211) 
44 (4508) 
56 (5007) 
9 (4713) 
7 (5062) 
5 (4828) 
3 (4703) 
58 (5181) 
48 (4938) 
29 (5167) 
42 (4165) 
60 (5135) 
34 (4983) 
62 (5003) 
52 (5171) 
74 (4393) 
40 (5113) 
36 (5085) 
31 (4145) 
66 (4749) 
27 (4191) 
40 60 58 52 29 (5042) 
56 52 66 36 5 (4290) 
40 74 36 29 62 (4165) 
40 60 3 52 29 (4592) 
40 44 36 29 7 (4233) 
48 56 34 36 5 (4323) 
48 56 34 29 7 (4487) 
56 52 3 36 5 (4149) 
40 48 52 29 62 (4718) 
40 60 36 5 29 (4659) 
40 48 58 36 5 (4536) 
48 58 3 36 29 (4510) 
40 56 66 58 5 (4372) 
56 34 58 62 5 (4513) 
40 48 34 60 7 (4539) 
48 9 36 60 7 (4307) 
40 9 56 48 7 (4181) 
48 60 66 36 29 (4506) 
48 3 60 29 62 (4357) 
9 58 52 5 29 (4380) 
40 66 58 29 5 (4535) 
48 25 36 60 56 (4314) 
58 3 5 62 29 (4281) 
48 34 3 52 7 (4279) 
48 66 36 34 7 (4270) 
40 25 58 5 62 (4234) 
48 56 58 36 62 (4596) 
40 48 66 29 62 (4388) 
52 66 36 5 29 (4448) 
40 34 5 29 7 (4619) 
48 60 36 5 7 (4421) 
66 36 34 62 5 (4278) 
48 52 66 36 58 (4502) 
40 60 66 36 62 (4508) 
25 34 5 58 7 (4161) 
48 9 34 52 58 (4296) 
40 52 3 36 5 (4251) 
48 25 58 52 5 (4163) 
25 58 36 5 62 (4181) 
48 60 3 36 62 (4331) 
40 25 36 29 62 (4428) 
9 52 60 62 7 (4382) 
40 25 36 29 60 (4512) 
40 48 3 62 56 (4267) 
52 3 36 5 62 (4179) 
58 3 60 5 7 (4269) 
52 34 36 5 62 (4529) 
48 56 60 29 62 (4583) 
40 56 66 58 62 (4469) 
60 34 3 36 29 (4400) 
9 52 60 5 7 (4237) 
60 34 3 52 5 (4266) 
40 58 52 29 7 (4974) 
48 9 60 62 7 (4166) 
60 58 36 5 62 (4573) 
25 52 5 62 60 (4210) 
40 48 34 5 7 (4377) 
66 60 29 62 7 (4501) 
56 60 58 36 62 (4723) 
9 34 36 62 52 (4285) 
48 25 52 29 56 (4335) 
40 66 52 34 5 (4454) 
40 74 29 58 7 (4230) 
40 48 34 58 7 (4562) 
40 48 60 5 29 (4532) 
25 52 5 62 29 (4233) 
40 25 60 56 7 (4329) 
9 58 36 62 7 (4330) 
40 9 58 62 7 (4415) 
56 60 58 3 52 (4530) 
40 58 3 5 7 (4282) 
40 58 3 36 29 (4541) 
40 3 52 5 62 (4259) 
40 56 3 60 62 (4401) 
66 29 52 34 7 (4494) 
40 44 36 60 56 (4166) 
25 58 3 36 29 (4162) 
40 48 36 60 7 (4699) 
40 9 36 62 48 (4264) 
40 66 3 60 29 (4285) 
34 60 5 62 7 (4485) 
56 52 58 44 60 (4314) 
60 34 44 29 7 (4184) 
25 58 5 29 7 (4234) 
48 58 52 29 7 (4799) 
40 56 66 36 58 (4453) 
48 25 60 5 29 (4152) 
56 9 58 5 62 (4197) 
40 56 66 58 29 (4542) 
60 34 3 36 58 (4400) 
25 66 52 58 29 (4264) 
40 52 58 36 62 (4880) 
56 34 36 58 7 (4635) 
40 56 74 52 62 (4207) 
60 58 36 29 7 (4912) 
34 29 52 58 7 (4861) 
56 60 58 36 29 (4849) 
9 66 60 58 7 (4181) 
56 9 36 29 60 (4449) 
40 74 58 62 7 (4183) 
40 34 3 52 7 (4380) 
40 44 36 60 52 (4295) 
40 56 3 52 29 (4496) 
40 52 58 36 56 (4836) 
40 66 52 29 7 (4595) 
25 36 52 62 7 (4328) 
40 9 34 60 58 (4448) 
40 56 74 58 62 (4212) 
40 52 66 36 7 (4502) 
40 52 58 44 60 (4381) 
40 56 34 52 5 (4569) 
56 25 36 29 52 (4441) 
56 44 58 36 52 (4274) 
60 34 36 62 7 (4562) 
40 44 34 36 29 (4176) 
9 36 60 62 7 (4293) 
40 58 3 36 62 (4437) 
40 34 60 62 7 (4647) 
56 52 58 44 7 (4265) 
56 52 66 36 60 (4472) 
52 34 44 58 29 (4319) 
48 66 58 34 7 (4295) 
48 52 36 56 7 (4630) 
56 58 66 34 29 (4453) 
52 58 36 62 60 (4849) 
25 34 60 58 29 (4462) 
56 60 34 3 52 (4371) 
40 66 3 60 62 (4182) 
40 56 3 52 5 (4222) 
40 9 36 29 60 (4506) 
40 60 58 3 52 (4592) 
9 58 52 60 25 (4191) 
56 44 36 60 52 (4228) 
9 66 36 58 60 (4198) 
56 66 52 29 7 (4468) 
48 25 52 5 29 (4160) 
56 9 36 62 52 (4351) 
40 9 58 60 62 (4495) 
56 9 58 5 29 (4271) 
56 9 58 36 7 (4392) 
40 56 58 44 60 (4252) 
60 34 36 5 62 (4494) 
58 66 52 34 5 (4471) 
60 66 52 29 7 (4619) 
40 48 58 3 5 (4186) 
40 58 3 29 62 (4530) 
40 60 66 52 58 (4713) 
40 56 74 52 29 (4238) 
56 60 66 52 62 (4478) 
40 34 52 29 62 (4788) 
34 29 60 58 7 (4825) 
40 9 66 60 56 (4153) 
34 52 58 62 7 (4694) 
40 56 74 52 58 (4252) 
40 25 34 52 56 (4281) 
40 9 36 62 7 (4318) 
60 34 52 5 29 (4688) 
40 52 34 44 7 (4156) 
40 9 34 5 56 (4202) 
52 58 36 29 7 (4946) 
40 56 3 52 62 (4430) 
40 66 52 62 7 (4479) 
60 74 52 29 7 (4244) 
25 36 52 29 7 (4487) 
52 34 44 60 7 (4177) 
25 58 3 29 7 (4151) 
40 25 34 52 62 (4318) 
52 36 5 62 29 (4601) 
48 56 34 52 7 (4484) 
40 52 36 60 56 (4791) 
52 66 36 34 29 (4504) 
40 25 36 60 56 (4362) 
48 60 34 52 62 (4536) 
25 34 52 5 62 (4161) 
34 52 58 62 29 (4800) 
25 34 36 58 29 (4424) 
56 9 58 60 62 (4414) 
56 66 52 58 7 (4471) 
40 9 34 60 62 (4343) 
66 29 36 58 7 (4532) 
56 52 34 44 29 (4198) 
56 60 74 36 58 (4189) 
40 9 29 62 7 (4415) 
40 9 34 62 56 (4290) 
40 56 58 52 7 (4831) 
9 66 60 58 62 (4178) 
48 34 3 60 58 (4338) 
40 56 66 36 60 (4454) 
40 44 36 52 7 (4229) 
40 58 60 29 7 (4941) 
40 74 36 58 29 (4219) 
56 25 34 52 60 (4319) 
66 58 34 62 7 (4385) 
9 34 52 62 7 (4273) 
40 56 34 36 62 (4582) 
58 66 34 62 29 (4490) 
40 9 36 48 7 (4259) 
56 66 52 62 7 (4381) 
48 52 36 62 7 (4602) 
66 52 34 62 29 (4481) 
40 56 34 3 60 (4310) 
9 34 29 62 7 (4281) 
52 58 44 62 7 (4252) 
40 44 34 36 58 (4179) 
48 25 34 52 7 (4206) 
60 66 52 62 7 (4494) 
48 9 34 29 56 (4187) 
9 3 60 29 7 (4189) 
40 52 34 3 36 (4361) 
40 9 36 62 56 (4344) 
40 74 36 58 62 (4180) 
48 56 5 62 7 (4241) 
34 52 5 62 7 (4520) 
66 58 60 34 62 (4494) 
52 58 36 62 7 (4775) 
60 44 29 62 7 (4212) 
40 25 29 62 7 (4383) 
40 48 36 62 60 (4692) 
40 9 56 29 48 (4274) 
40 66 52 5 62 (4429) 
66 5 60 34 7 (4376) 
40 48 34 5 62 (4380) 
40 52 44 56 7 (4198) 
48 25 36 60 52 (4467) 
56 9 3 60 29 (4162) 
40 9 66 52 62 (4158) 
44 36 60 52 7 (4253) 
48 9 58 60 7 (4332) 
40 9 66 58 62 (4166) 
52 66 36 5 7 (4343) 
40 3 60 29 7 (4527) 
40 34 36 5 29 (4626) 
56 58 3 52 5 (4242) 
66 5 52 29 7 (4438) 
40 60 3 36 5 (4227) 
40 9 52 29 56 (4513) 
66 36 58 62 7 (4408) 
40 25 34 60 29 (4398) 
40 52 34 36 5 (4621) 
3 60 29 62 7 (4438) 
40 48 5 62 7 (4347) 
40 25 66 36 60 (4193) 
40 48 3 36 5 (4160) 
9 34 36 52 7 (4335) 
48 60 58 36 7 (4766) 
40 58 60 62 7 (4824) 
40 9 36 56 48 (4256) 
56 5 52 29 7 (4558) 
56 66 36 29 7 (4376) 
40 9 58 52 62 (4526) 
48 56 34 52 58 (4577) 
48 9 34 36 58 (4278) 
40 48 34 36 60 (4623) 
66 34 29 62 5 (4371) 
40 9 66 36 52 (4170) 
5 3 36 29 7 (4210) 
40 48 66 60 56 (4342) 
40 48 58 60 5 (4536) 
48 34 3 36 29 (4334) 
40 52 36 5 56 (4538) 
56 34 58 29 5 (4588) 
48 9 36 52 7 (4316) 
56 58 3 62 7 (4374) 
48 66 52 29 62 (4392) 
40 52 44 62 7 (4237) 
48 25 58 56 7 (4251) 
40 44 58 36 7 (4239) 
48 56 5 29 7 (4319) 
48 56 34 60 58 (4557) 
56 60 58 44 7 (4225) 
48 56 66 58 34 (4248) 
9 58 36 5 29 (4291) 
56 66 60 34 29 (4454) 
56 66 5 58 7 (4300) 
40 60 52 5 7 (4640) 
40 9 56 62 48 (4197) 
48 56 34 36 62 (4421) 
48 56 66 36 5 (4157) 
40 25 34 36 5 (4182) 
56 66 36 5 7 (4204) 
40 58 5 29 7 (4691) 
66 34 36 29 5 (4380) 
40 56 34 58 5 (4573) 
40 5 52 29 7 (4681) 
9 58 3 52 7 (4209) 
48 9 36 29 52 (4427) 
34 3 60 5 7 (4202) 
48 56 34 36 60 (4532) 
40 48 29 62 7 (4617) 
60 66 36 5 7 (4354) 
56 34 3 5 29 (4192) 
56 34 36 58 5 (4495) 
40 9 52 29 7 (4521) 
58 5 36 29 7 (4615) 
58 60 5 62 7 (4560) 
40 9 52 5 56 (4254) 
25 34 36 5 60 (4173) 
48 60 3 36 29 (4488) 
40 48 66 34 56 (4228) 
48 56 60 62 7 (4496) 
40 48 5 29 7 (4448) 
40 48 34 60 58 (4648) 
52 34 36 5 29 (4636) 
74 36 58 62 29 (4180) 
66 5 60 29 7 (4449) 
9 52 60 29 5 (4344) 
40 9 3 52 60 (4191) 
56 66 36 62 7 (4289) 
52 36 60 5 7 (4563) 
40 25 34 62 7 (4217) 
56 60 44 29 62 (4199) 
40 25 58 5 7 (4215) 
56 9 52 5 29 (4267) 
40 60 3 52 62 (4488) 
48 25 58 5 29 (4169) 
60 58 36 5 7 (4573) 
48 34 52 58 62 (4560) 
48 56 29 62 7 (4513) 
66 36 29 62 7 (4404) 
56 34 5 62 29 (4509) 
66 5 52 58 7 (4439) 
48 60 36 29 62 (4694) 
66 58 29 5 7 (4448) 
48 9 34 52 7 (4188) 
40 58 52 62 7 (4857) 
34 36 58 62 7 (4606) 
48 34 36 62 7 (4433) 
48 25 36 62 60 (4313) 
40 25 34 29 7 (4318) 
40 9 58 36 5 (4278) 
48 60 34 3 52 (4331) 
56 66 58 36 34 (4360) 
40 48 56 62 7 (4506) 
48 9 36 62 52 (4268) 
56 52 36 5 60 (4511) 
48 60 36 62 7 (4589) 
9 34 60 58 29 (4509) 
56 5 36 29 7 (4466) 
40 66 60 34 5 (4463) 
58 3 36 66 29 (4216) 
56 3 36 5 29 (4153) 
40 56 34 60 58 (4716) 
48 34 36 29 62 (4539) 
40 9 52 60 48 (4377) 
40 48 66 62 7 (4281) 
40 60 34 44 62 (4145) 
58 66 60 34 29 (4609) 
56 3 60 62 7 (4341) 
48 56 66 52 62 (4269) 
40 34 29 58 7 (4804) 
60 34 52 29 7 (4817) 
40 56 66 36 34 (4340) 
40 56 36 5 62 (4470) 
48 58 36 62 7 (4613) 
40 36 29 62 7 (4764) 
56 66 58 62 7 (4386) 
34 36 58 62 5 (4538) 
40 48 66 58 7 (4400) 
56 60 34 3 36 (4282) 
40 48 52 62 7 (4613) 
56 9 34 52 7 (4335) 
48 34 60 5 29 (4473) 
40 44 36 62 7 (4161) 
56 9 60 29 62 (4408) 
40 3 36 5 29 (4260) 
40 52 34 36 56 (4659) 
25 58 36 5 29 (4275) 
56 60 3 36 7 (4367) 
48 56 66 62 7 (4177) 
56 25 36 29 60 (4417) 
40 34 60 29 62 (4753) 
74 29 52 34 7 (4146) 
25 5 36 29 7 (4169) 
58 3 52 5 29 (4365) 
52 58 3 36 7 (4527) 
60 58 52 62 7 (4828) 
56 34 3 36 29 (4316) 
40 48 66 34 5 (4254) 
40 48 36 56 7 (4567) 
48 25 58 36 56 (4331) 
56 9 36 60 52 (4450) 
40 52 74 36 56 (4164) 
40 25 34 60 5 (4221) 
48 52 58 44 7 (4150) 
52 74 36 58 62 (4184) 
40 74 52 29 62 (4243) 
60 66 3 52 7 (4227) 
40 25 34 48 7 (4148) 
40 56 66 29 7 (4450) 
40 60 34 3 36 (4335) 
40 48 34 5 29 (4479) 
48 56 34 58 5 (4348) 
48 56 52 62 7 (4515) 
40 9 34 52 7 (4369) 
40 56 58 60 7 (4792) 
40 60 66 36 29 (4620) 
48 36 5 62 7 (4334) 
40 60 34 44 29 (4219) 
36 5 60 29 7 (4571) 
40 48 58 52 29 (4842) 
40 56 34 58 29 (4756) 
56 9 58 36 29 (4485) 
60 66 3 36 58 (4216) 
40 52 44 5 60 (4150) 
9 34 36 58 7 (4342) 
56 9 36 29 52 (4481) 
9 58 36 29 25 (4149) 
40 9 58 60 29 (4602) 
56 66 36 58 7 (4379) 
40 56 34 52 58 (4755) 
25 36 52 5 7 (4161) 
56 52 34 36 60 (4680) 
40 25 34 5 62 (4158) 
40 9 34 60 7 (4340) 
40 56 52 29 7 (4825) 
40 52 66 36 58 (4616) 
34 3 52 5 29 (4300) 
60 58 3 52 7 (4586) 
56 52 66 36 34 (4356) 
40 9 36 60 52 (4504) 
40 34 52 58 5 (4717) 
58 3 52 34 29 (4520) 
40 60 5 62 7 (4547) 
56 5 60 29 7 (4518) 
9 34 36 62 7 (4184) 
52 66 36 34 60 (4508) 
52 58 44 5 60 (4169) 
52 34 44 29 7 (4220) 
56 9 58 29 62 (4445) 
40 25 58 5 29 (4320) 
25 58 52 62 7 (4394) 
48 56 58 52 29 (4742) 
56 74 52 29 62 (4206) 
40 48 60 5 62 (4433) 
25 58 52 60 7 (4530) 
40 25 56 62 48 (4206) 
40 60 3 52 7 (4518) 
40 66 3 36 58 (4192) 
56 9 58 60 29 (4545) 
40 66 36 58 7 (4512) 
48 52 3 36 60 (4479) 
60 58 52 29 7 (4998) 
56 60 66 3 52 (4170) 
56 25 52 62 60 (4361) 
25 66 52 34 60 (4145) 
25 58 52 5 29 (4331) 
52 3 36 62 7 (4369) 
9 34 36 58 60 (4414) 
56 74 60 58 62 (4180) 
40 60 52 5 62 (4646) 
60 3 52 29 62 (4503) 
66 52 34 62 7 (4376) 
25 34 60 58 62 (4311) 
40 66 3 60 7 (4212) 
25 34 36 58 52 (4420) 
48 52 36 29 7 (4774) 
25 36 29 62 60 (4416) 
56 34 60 58 7 (4687) 
56 25 52 62 7 (4289) 
60 66 52 29 62 (4601) 
56 60 34 52 62 (4642) 
66 29 60 58 7 (4629) 
56 9 36 52 7 (4388) 
56 74 52 34 29 (4170) 
48 9 34 36 60 (4262) 
52 34 44 58 60 (4278) 
9 36 29 62 52 (4433) 
66 29 60 34 7 (4503) 
25 66 58 62 29 (4160) 
56 74 52 58 7 (4252) 
58 52 5 62 7 (4593) 
9 34 60 58 62 (4353) 
48 56 36 5 7 (4296) 
52 58 44 62 60 (4318) 
25 66 52 58 62 (4158) 
9 34 60 29 62 (4351) 
40 56 66 52 7 (4449) 
40 52 58 36 29 (4989) 
60 34 3 52 29 (4486) 
40 56 66 3 52 (4147) 
9 58 29 62 7 (4427) 
34 5 60 58 7 (4594) 
74 29 60 58 7 (4254) 
56 52 74 36 58 (4231) 
40 9 66 52 29 (4263) 
56 34 52 58 7 (4727) 
48 25 58 52 62 (4339) 
34 3 36 62 7 (4211) 
48 9 58 36 7 (4323) 
56 52 34 36 7 (4631) 
56 34 52 5 29 (4584) 
66 52 5 62 7 (4333) 
48 58 36 5 7 (4445) 
56 25 36 62 52 (4322) 
40 74 52 34 29 (4154) 
40 25 52 29 48 (4423) 
40 52 58 3 36 (4532) 
25 58 36 62 7 (4338) 
52 3 36 29 7 (4527) 
40 52 36 5 7 (4587) 
56 66 3 52 58 (4170) 
34 5 36 58 7 (4542) 
25 34 5 29 7 (4160) 
40 48 66 5 62 (4231) 
52 66 36 34 5 (4375) 
40 34 3 36 7 (4294) 
40 9 34 52 62 (4372) 
48 9 34 60 58 (4287) 
52 58 36 29 60 (5013) 
40 48 36 60 52 (4806) 
40 25 36 62 60 (4413) 
40 25 58 29 62 (4494) 
48 56 52 5 7 (4317) 
25 66 36 60 52 (4207) 
40 56 36 29 7 (4733) 
40 52 3 36 60 (4499) 
25 58 36 60 52 (4581) 
40 9 58 5 56 (4258) 
9 58 36 5 60 (4256) 
58 3 34 62 29 (4378) 
40 34 52 5 62 (4615) 
40 66 60 58 62 (4605) 
40 66 29 34 7 (4482) 
48 9 52 56 7 (4241) 
40 34 36 29 7 (4708) 
48 9 36 29 60 (4418) 
56 66 58 62 29 (4475) 
40 9 58 3 7 (4150) 
48 34 36 5 7 (4370) 
40 34 60 5 29 (4679) 
60 66 52 34 7 (4496) 
66 58 52 29 5 (4544) 
60 34 36 58 5 (4603) 
40 48 66 36 60 (4490) 
56 60 66 52 29 (4561) 
34 60 58 62 7 (4659) 
48 25 60 29 62 (4320) 
40 34 52 5 7 (4612) 
48 56 34 52 5 (4344) 
34 3 60 5 62 (4182) 
74 60 58 62 7 (4154) 
34 3 36 29 7 (4360) 
40 9 66 58 34 (4171) 
56 66 52 34 7 (4360) 
40 48 56 29 5 (4389) 
40 66 36 5 29 (4439) 
40 48 52 29 60 (4819) 
52 66 3 36 58 (4207) 
40 56 74 29 62 (4197) 
40 9 34 36 60 (4352) 
40 44 36 52 48 (4170) 
40 48 5 62 29 (4452) 
40 9 52 62 7 (4407) 
56 34 3 62 7 (4220) 
56 52 58 36 5 (4557) 
9 66 52 34 60 (4183) 
48 9 34 29 7 (4196) 
40 60 66 36 58 (4627) 
40 48 58 60 56 (4668) 
48 56 60 29 7 (4629) 
40 48 52 29 7 (4731) 
25 34 36 58 62 (4272) 
60 66 3 36 29 (4216) 
40 56 58 3 60 (4467) 
48 56 3 60 29 (4379) 
40 9 34 36 52 (4381) 
48 56 3 52 62 (4277) 
74 29 58 62 7 (4191) 
40 60 34 36 7 (4666) 
25 5 60 29 7 (4207) 
48 56 3 52 60 (4375) 
40 25 34 60 58 (4401) 
56 58 3 29 7 (4494) 
40 74 52 58 62 (4258) 
56 60 34 36 7 (4591) 
56 34 3 60 5 (4158) 
40 66 3 52 58 (4276) 
40 48 60 62 56 (4582) 
56 66 36 5 29 (4291) 
40 66 58 34 7 (4483) 
40 56 34 36 29 (4660) 
56 58 3 60 5 (4212) 
48 3 52 29 7 (4453) 
40 48 58 44 60 (4178) 
40 25 60 5 62 (4207) 
48 58 29 62 7 (4632) 
48 56 66 36 62 (4248) 
40 66 60 58 29 (4716) 
56 34 3 36 58 (4316) 
40 56 60 5 29 (4589) 
40 52 74 36 29 (4209) 
66 3 52 58 62 (4188) 
48 34 36 29 7 (4601) 
60 34 36 58 7 (4730) 
48 25 36 29 60 (4465) 
40 25 36 5 62 (4168) 
56 9 58 52 5 (4270) 
48 60 66 52 29 (4521) 
40 9 52 5 62 (4272) 
56 9 34 36 52 (4331) 
25 3 52 29 60 (4190) 
58 60 5 62 29 (4665) 
40 48 56 29 7 (4586) 
60 34 52 5 7 (4586) 
40 48 66 36 58 (4489) 
40 52 58 44 5 (4195) 
40 48 66 3 29 (4145) 
48 56 58 3 36 (4375) 
40 3 60 5 62 (4235) 
3 36 29 62 7 (4378) 
25 58 60 5 62 (4220) 
56 66 3 60 58 (4174) 
48 60 58 3 36 (4488) 
40 9 34 60 48 (4225) 
58 74 60 34 29 (4183) 
40 48 58 44 52 (4193) 
40 48 66 36 62 (4370) 
25 34 52 5 7 (4154) 
40 48 44 29 60 (4166) 
40 48 58 36 52 (4831) 
48 58 52 5 29 (4565) 
48 56 66 60 62 (4274) 
40 56 36 5 29 (4536) 
40 9 58 56 48 (4281) 
9 34 58 62 5 (4230) 
48 25 60 29 56 (4321) 
44 36 29 62 52 (4262) 
48 66 52 58 62 (4400) 
48 34 3 60 7 (4264) 
48 25 58 36 62 (4330) 
34 36 29 62 7 (4604) 
40 25 52 60 7 (4463) 
48 9 52 62 7 (4175) 
40 56 58 5 62 (4567) 
9 34 52 5 62 (4222) 
40 48 29 62 56 (4593) 
40 34 3 29 62 (4366) 
40 56 58 36 7 (4739) 
40 48 58 62 56 (4608) 
40 3 36 5 62 (4175) 
48 60 58 36 62 (4707) 
40 9 34 52 48 (4234) 
25 34 58 29 5 (4262) 
48 9 58 52 60 (4441) 
66 58 36 29 5 (4458) 
56 25 60 62 7 (4266) 
40 9 52 5 7 (4257) 
58 3 52 5 62 (4272) 
40 34 3 58 62 (4366) 
25 34 36 58 60 (4400) 
60 66 36 5 62 (4356) 
56 74 36 58 7 (4168) 
40 48 34 3 56 (4176) 
40 34 3 5 7 (4217) 
40 58 3 60 29 (4601) 
48 52 34 36 5 (4467) 
56 44 36 29 7 (4177) 
40 48 66 3 60 (4145) 
48 66 60 5 29 (4347) 
3 36 5 62 29 (4188) 
48 25 58 60 62 (4332) 
58 36 29 62 7 (4779) 
52 58 36 5 29 (4712) 
48 66 60 58 29 (4531) 
48 66 5 34 7 (4167) 
40 48 66 34 7 (4275) 
48 56 34 52 62 (4442) 
40 25 60 5 7 (4189) 
40 48 36 5 29 (4530) 
48 25 58 62 56 (4220) 
25 66 52 58 60 (4272) 
40 48 58 52 62 (4733) 
48 9 34 60 29 (4286) 
40 56 34 60 5 (4530) 
48 25 36 5 29 (4151) 
60 66 52 5 29 (4545) 
25 34 36 58 7 (4319) 
48 9 34 52 60 (4280) 
9 3 52 29 7 (4209) 
40 25 36 56 7 (4290) 
58 66 36 34 5 (4383) 
40 25 66 58 29 (4250) 
40 58 3 52 62 (4521) 
48 3 29 62 7 (4304) 
48 9 36 60 56 (4302) 
48 9 52 29 7 (4342) 
40 9 58 52 7 (4520) 
58 3 60 5 29 (4340) 
9 34 52 5 29 (4322) 
5 3 52 29 7 (4294) 
40 48 34 58 62 (4557) 
48 58 3 5 29 (4207) 
48 56 34 62 7 (4353) 
48 25 36 56 52 (4328) 
9 52 5 62 29 (4278) 
9 36 52 62 7 (4322) 
48 58 52 5 62 (4461) 
9 58 5 29 7 (4281) 
25 58 60 5 7 (4208) 
40 48 34 56 7 (4423) 
40 74 58 52 34 (4157) 
48 56 36 5 29 (4383) 
40 25 58 52 29 (4594) 
48 25 34 60 56 (4161) 
48 56 58 52 62 (4617) 
25 52 29 62 7 (4388) 
52 66 36 58 62 (4512) 
40 9 66 58 7 (4160) 
56 25 36 62 60 (4299) 
48 60 3 52 5 (4176) 
48 25 56 29 7 (4246) 
48 34 3 29 7 (4286) 
48 58 3 60 5 (4185) 
48 25 36 62 52 (4320) 
40 9 60 29 48 (4379) 
40 9 66 52 7 (4153) 
48 66 60 5 62 (4244) 
40 9 36 60 48 (4359) 
48 56 52 60 7 (4631) 
9 34 52 62 60 (4345) 
40 9 36 60 7 (4395) 
40 60 58 36 62 (4845) 
9 58 36 60 52 (4568) 
40 60 52 5 29 (4745) 
56 66 52 34 5 (4323) 
9 60 5 62 29 (4249) 
56 25 34 29 7 (4256) 
40 48 36 5 62 (4433) 
40 25 34 60 62 (4299) 
40 9 36 56 7 (4328) 
60 3 36 29 62 (4419) 
60 58 3 52 5 (4331) 
52 44 29 62 7 (4245) 
40 56 3 29 62 (4434) 
40 48 36 5 60 (4511) 
40 3 52 5 7 (4273) 
56 9 58 62 7 (4352) 
40 66 3 52 29 (4276) 
40 25 66 58 62 (4153) 
48 9 58 36 60 (4423) 
44 34 36 58 52 (4236) 
48 52 58 36 7 (4780) 
25 58 52 29 60 (4635) 
56 74 36 29 7 (4162) 
40 44 36 56 52 (4207) 
40 34 58 62 7 (4691) 
48 52 3 36 5 (4172) 
60 34 3 36 5 (4180) 
34 3 29 62 7 (4304) 
44 36 29 62 60 (4229) 
52 34 36 62 60 (4663) 
52 44 60 29 5 (4165) 
56 58 36 29 62 (4754) 
56 52 44 62 60 (4207) 
48 25 34 36 52 (4296) 
48 56 36 5 62 (4309) 
56 60 74 52 58 (4273) 
40 25 58 52 62 (4496) 
40 25 52 29 60 (4568) 
52 66 36 58 29 (4632) 
58 3 52 29 62 (4536) 
40 56 52 62 60 (4801) 
40 9 66 34 29 (4170) 
66 58 52 34 62 (4485) 
52 34 36 5 60 (4595) 
74 60 58 62 29 (4225) 
40 44 36 60 7 (4196) 
44 58 36 62 52 (4277) 
40 9 60 62 48 (4271) 
9 34 36 29 62 (4291) 
56 52 36 62 60 (4718) 
40 9 58 29 7 (4528) 
56 34 3 36 62 (4201) 
48 25 36 52 7 (4368) 
40 60 58 36 29 (4956) 
52 74 36 58 29 (4277) 
40 9 34 52 29 (4476) 
56 74 60 58 7 (4212) 
52 58 44 29 62 (4349) 
56 34 3 60 29 (4375) 
34 3 5 29 7 (4236) 
56 60 66 52 34 (4453) 
48 9 58 62 7 (4183) 
48 56 34 3 58 (4242) 
40 56 3 62 7 (4360) 
25 36 60 29 7 (4469) 
48 25 58 29 56 (4338) 
48 58 52 62 7 (4628) 
66 60 58 62 29 (4612) 
48 52 66 36 60 (4503) 
40 56 52 60 7 (4788) 
25 58 52 62 60 (4484) 
40 60 44 29 7 (4276) 
40 52 58 44 7 (4315) 
9 34 36 5 60 (4198) 
40 66 3 58 62 (4182) 
52 74 36 29 60 (4233) 
40 56 34 62 7 (4585) 
56 66 36 34 62 (4275) 
40 34 60 5 62 (4580) 
52 34 36 29 60 (4828) 
40 56 34 52 60 (4712) 
40 48 58 52 60 (4831) 
25 58 36 52 7 (4492) 
56 52 44 29 60 (4302) 
52 34 36 58 60 (4831) 
40 60 52 62 7 (4813) 
56 9 36 62 60 (4317) 
40 34 36 5 62 (4527) 
60 58 52 29 62 (4933) 
40 48 52 62 60 (4707) 
40 25 58 52 48 (4434) 
40 58 60 29 62 (4929) 
40 56 3 52 60 (4463) 
58 66 52 34 29 (4600) 
52 74 36 60 7 (4162) 
40 34 60 58 62 (4757) 
25 58 52 29 7 (4552) 
25 58 36 5 52 (4269) 
40 48 3 56 7 (4259) 
40 34 58 62 29 (4797) 
34 29 44 58 7 (4228) 
40 48 34 29 56 (4513) 
60 66 58 36 34 (4516) 
56 52 44 60 7 (4221) 
25 34 52 58 60 (4458) 
9 3 36 29 60 (4169) 
40 9 34 58 5 (4315) 
56 34 29 62 7 (4595) 
66 58 36 34 62 (4397) 
40 48 52 5 56 (4391) 
48 56 3 52 29 (4397) 
40 34 3 52 62 (4359) 
56 66 60 29 7 (4473) 
40 60 58 36 7 (4851) 
40 25 60 62 7 (4362) 
56 25 52 5 60 (4158) 
40 3 60 5 29 (4320) 
56 60 34 44 58 (4161) 
48 52 58 44 60 (4235) 
9 34 52 29 7 (4432) 
56 25 34 60 29 (4319) 
56 74 60 58 29 (4265) 
56 9 36 5 29 (4175) 
40 9 36 62 60 (4398) 
40 58 3 62 7 (4456) 
40 56 3 29 7 (4426) 
48 60 34 36 29 (4684) 
48 56 60 5 7 (4297) 
40 25 34 58 7 (4319) 
60 34 44 29 62 (4153) 
56 25 52 29 7 (4414) 
56 34 3 52 5 (4188) 
56 60 34 52 29 (4773) 
66 60 58 62 7 (4505) 
66 3 52 29 7 (4227) 
56 66 36 34 29 (4357) 
56 66 5 34 7 (4239) 
40 9 58 29 25 (4150) 
40 66 34 62 7 (4373) 
56 9 34 58 5 (4217) 
60 58 3 36 62 (4419) 
56 44 36 52 7 (4179) 
56 58 60 29 7 (4852) 
