62 (3060.0) 
7 (3076.0) 
52 (3185.0) 
5 (2971.0) 
42 (2714.0) 
3 (2839.0) 
64 (2631.0) 
66 (3021.0) 
60 (3149.0) 
40 (3170.0) 
25 (2860.0) 
36 (3099.0) 
58 (3195.0) 
48 (3013.0) 
44 (2612.0) 
29 (3181.0) 
34 (3040.0) 
56 (3021.0) 
9 (2874.0) 
40 25 66 52 7 (2566.0) 
40 56 66 58 29 (2814.0) 
60 34 3 36 58 (2579.0) 
25 66 52 58 29 (2696.0) 
40 52 58 36 62 (2937.0) 
56 34 36 58 7 (2692.0) 
60 58 36 29 7 (2926.0) 
34 29 52 58 7 (2918.0) 
56 60 58 36 29 (2863.0) 
9 66 60 58 7 (2600.0) 
56 9 36 29 60 (2610.0) 
40 34 3 52 7 (2602.0) 
40 56 3 52 29 (2675.0) 
40 52 58 36 56 (2893.0) 
40 66 52 29 7 (2867.0) 
40 9 34 60 58 (2695.0) 
40 52 66 36 7 (2774.0) 
40 56 34 52 5 (2712.0) 
56 25 36 29 52 (2615.0) 
40 58 3 36 62 (2616.0) 
40 9 60 62 7 (2582.0) 
60 34 36 62 7 (2662.0) 
56 52 66 36 60 (2744.0) 
48 52 36 56 7 (2705.0) 
56 58 66 34 29 (2725.0) 
52 58 36 62 60 (2906.0) 
25 34 60 58 29 (2679.0) 
40 56 58 52 7 (2888.0) 
40 66 3 60 62 (2576.0) 
40 9 36 29 60 (2710.0) 
40 60 58 3 52 (2771.0) 
9 66 36 58 60 (2617.0) 
56 66 52 29 7 (2740.0) 
40 42 60 58 29 (2660.0) 
56 9 58 5 29 (2561.0) 
58 66 52 34 5 (2743.0) 
60 66 52 29 7 (2891.0) 
34 60 29 62 7 (2757.0) 
40 60 66 52 58 (2985.0) 
56 60 66 52 62 (2750.0) 
40 34 52 29 62 (2888.0) 
34 29 60 58 7 (2882.0) 
40 9 66 60 56 (2572.0) 
34 52 58 62 7 (2794.0) 
48 52 34 36 5 (2671.0) 
52 58 36 29 7 (2960.0) 
40 56 3 52 62 (2609.0) 
64 60 58 52 29 (2569.0) 
40 66 52 62 7 (2751.0) 
25 36 52 29 7 (2661.0) 
40 25 34 60 29 (2658.0) 
40 25 34 52 62 (2578.0) 
52 36 5 62 29 (2744.0) 
48 56 34 52 7 (2602.0) 
40 52 36 60 56 (2848.0) 
52 66 36 34 29 (2776.0) 
40 25 36 60 56 (2579.0) 
48 60 34 52 62 (2697.0) 
34 52 58 62 29 (2900.0) 
25 34 36 58 29 (2641.0) 
56 9 58 60 62 (2618.0) 
56 66 52 58 7 (2743.0) 
40 9 34 60 62 (2590.0) 
66 29 36 58 7 (2804.0) 
40 9 29 62 7 (2619.0) 
9 66 60 58 62 (2597.0) 
40 56 66 36 60 (2726.0) 
40 58 60 29 7 (2998.0) 
40 25 36 29 60 (2729.0) 
66 58 34 62 7 (2657.0) 
40 56 34 36 62 (2682.0) 
58 66 34 62 29 (2762.0) 
56 66 52 62 7 (2653.0) 
48 52 36 62 7 (2720.0) 
66 52 34 62 29 (2753.0) 
60 34 52 5 7 (2729.0) 
60 66 52 62 7 (2766.0) 
52 58 36 60 7 (2922.0) 
34 52 5 62 7 (2663.0) 
66 58 60 34 62 (2766.0) 
52 58 36 62 7 (2832.0) 
40 25 29 62 7 (2600.0) 
40 48 36 62 60 (2810.0) 
40 66 52 5 62 (2701.0) 
66 5 60 34 7 (2648.0) 
40 48 34 5 62 (2584.0) 
48 25 36 60 52 (2702.0) 
40 66 52 42 29 (2582.0) 
40 9 66 58 62 (2585.0) 
52 66 36 5 7 (2615.0) 
40 3 60 29 7 (2706.0) 
40 34 36 5 29 (2769.0) 
66 5 52 29 7 (2710.0) 
34 5 36 58 7 (2685.0) 
60 66 52 5 29 (2817.0) 
40 9 52 29 56 (2717.0) 
66 36 58 62 7 (2680.0) 
40 52 34 36 5 (2764.0) 
3 60 29 62 7 (2617.0) 
40 25 60 62 7 (2579.0) 
40 25 66 36 60 (2625.0) 
40 58 60 62 7 (2881.0) 
56 5 52 29 7 (2701.0) 
56 66 36 29 7 (2648.0) 
40 9 58 52 62 (2730.0) 
48 56 34 52 58 (2695.0) 
40 48 34 36 60 (2784.0) 
66 34 29 62 5 (2643.0) 
40 9 66 36 52 (2589.0) 
40 9 58 60 62 (2699.0) 
40 48 66 60 56 (2675.0) 
40 48 58 60 5 (2740.0) 
40 52 36 5 56 (2681.0) 
56 34 58 29 5 (2731.0) 
48 66 52 29 62 (2725.0) 
56 58 60 5 7 (2663.0) 
56 25 60 29 7 (2564.0) 
48 56 34 60 58 (2675.0) 
40 60 42 52 29 (2655.0) 
48 56 66 58 34 (2581.0) 
9 58 36 5 29 (2581.0) 
56 66 60 34 29 (2726.0) 
56 66 5 58 7 (2572.0) 
40 60 52 5 7 (2783.0) 
48 56 34 36 62 (2582.0) 
40 58 5 29 7 (2834.0) 
66 34 36 29 5 (2652.0) 
40 56 34 58 5 (2716.0) 
40 5 52 29 7 (2824.0) 
40 9 34 52 60 (2688.0) 
48 9 36 29 52 (2649.0) 
48 56 34 36 60 (2650.0) 
40 48 29 62 7 (2735.0) 
60 66 36 5 7 (2626.0) 
56 34 36 58 5 (2638.0) 
40 9 52 29 7 (2725.0) 
58 5 36 29 7 (2758.0) 
48 60 3 36 29 (2624.0) 
40 48 66 34 56 (2561.0) 
48 56 60 62 7 (2614.0) 
40 25 60 29 7 (2684.0) 
40 48 34 60 58 (2809.0) 
52 34 36 5 29 (2779.0) 
48 66 60 34 29 (2734.0) 
66 5 60 29 7 (2721.0) 
9 52 60 29 5 (2634.0) 
9 34 52 58 7 (2635.0) 
56 66 36 62 7 (2561.0) 
52 36 60 5 7 (2706.0) 
34 58 29 5 7 (2780.0) 
56 9 52 5 29 (2557.0) 
40 60 3 52 62 (2667.0) 
40 34 3 29 7 (2609.0) 
60 58 36 5 7 (2716.0) 
48 34 52 58 62 (2721.0) 
48 56 29 62 7 (2631.0) 
66 36 29 62 7 (2676.0) 
56 34 5 62 29 (2652.0) 
66 5 52 58 7 (2711.0) 
48 60 36 29 62 (2812.0) 
40 25 66 60 48 (2597.0) 
66 58 29 5 7 (2720.0) 
34 36 58 62 7 (2706.0) 
48 34 36 62 7 (2594.0) 
48 25 36 62 60 (2591.0) 
40 9 58 36 5 (2568.0) 
48 9 66 52 58 (2558.0) 
56 66 58 36 34 (2632.0) 
52 5 60 29 7 (2800.0) 
40 48 56 62 7 (2624.0) 
56 52 36 5 60 (2654.0) 
48 60 36 62 7 (2707.0) 
56 5 36 29 7 (2609.0) 
40 66 60 34 5 (2735.0) 
58 3 36 66 29 (2610.0) 
40 48 3 29 7 (2572.0) 
40 56 34 60 58 (2816.0) 
25 34 36 60 52 (2610.0) 
40 9 52 60 48 (2642.0) 
40 48 66 62 7 (2614.0) 
40 56 34 58 62 (2779.0) 
48 56 66 52 62 (2602.0) 
40 34 29 58 7 (2904.0) 
60 34 52 29 7 (2874.0) 
40 56 66 36 34 (2612.0) 
40 56 36 5 62 (2613.0) 
48 58 36 62 7 (2731.0) 
40 36 29 62 7 (2821.0) 
56 66 58 62 7 (2658.0) 
66 58 52 34 7 (2767.0) 
34 36 58 62 5 (2681.0) 
40 48 66 58 7 (2733.0) 
40 56 58 36 7 (2796.0) 
40 48 52 62 7 (2731.0) 
48 34 60 5 29 (2677.0) 
56 9 60 29 62 (2612.0) 
40 52 34 36 56 (2759.0) 
25 58 36 5 29 (2578.0) 
40 56 34 36 58 (2763.0) 
40 25 66 29 7 (2572.0) 
56 25 36 29 60 (2591.0) 
40 34 60 29 62 (2853.0) 
48 34 29 58 7 (2744.0) 
58 3 52 5 29 (2630.0) 
52 58 3 36 7 (2663.0) 
40 56 34 36 5 (2620.0) 
40 25 66 60 34 (2564.0) 
40 48 36 56 7 (2685.0) 
40 66 60 42 29 (2588.0) 
48 25 58 36 56 (2566.0) 
48 9 66 52 60 (2559.0) 
56 9 36 60 52 (2611.0) 
40 25 58 36 5 (2561.0) 
60 66 3 52 7 (2621.0) 
40 56 66 29 7 (2722.0) 
40 60 34 3 36 (2557.0) 
40 48 34 5 29 (2683.0) 
48 56 52 62 7 (2633.0) 
40 9 34 52 7 (2616.0) 
40 56 58 60 7 (2849.0) 
40 60 66 36 29 (2892.0) 
40 48 58 52 29 (2960.0) 
40 56 34 58 29 (2856.0) 
56 9 58 36 29 (2646.0) 
60 66 3 36 58 (2610.0) 
56 9 36 29 52 (2642.0) 
40 9 66 52 58 (2685.0) 
40 9 58 60 29 (2806.0) 
56 66 36 58 7 (2651.0) 
40 56 34 52 58 (2855.0) 
48 34 52 58 7 (2737.0) 
56 52 34 36 60 (2737.0) 
40 9 34 60 7 (2587.0) 
40 56 52 29 7 (2882.0) 
40 52 66 36 58 (2888.0) 
34 3 52 5 29 (2565.0) 
60 58 3 52 7 (2722.0) 
56 52 66 36 34 (2628.0) 
40 9 36 60 52 (2708.0) 
40 34 52 58 5 (2860.0) 
58 3 52 34 29 (2699.0) 
48 34 60 5 62 (2571.0) 
52 66 36 34 60 (2780.0) 
56 9 58 29 62 (2649.0) 
40 48 58 60 29 (2947.0) 
25 58 52 62 7 (2611.0) 
48 56 58 52 29 (2817.0) 
40 48 60 5 62 (2637.0) 
25 58 52 60 7 (2704.0) 
40 60 3 52 7 (2697.0) 
60 66 36 34 7 (2680.0) 
56 9 58 60 29 (2706.0) 
40 66 36 58 7 (2784.0) 
48 52 3 36 60 (2615.0) 
40 34 3 52 29 (2676.0) 
56 60 66 3 52 (2564.0) 
25 66 52 34 60 (2577.0) 
25 58 52 5 29 (2634.0) 
9 34 36 58 60 (2618.0) 
40 60 52 5 62 (2789.0) 
60 3 52 29 62 (2682.0) 
66 52 34 62 7 (2648.0) 
25 34 60 58 62 (2571.0) 
40 66 3 60 7 (2606.0) 
40 34 60 42 29 (2560.0) 
48 52 36 29 7 (2849.0) 
48 36 5 62 29 (2643.0) 
56 34 60 58 7 (2744.0) 
60 66 52 29 62 (2873.0) 
56 60 34 52 62 (2742.0) 
66 29 60 58 7 (2901.0) 
9 36 29 62 52 (2637.0) 
66 29 60 34 7 (2775.0) 
25 66 58 62 29 (2592.0) 
52 42 36 58 29 (2607.0) 
58 52 5 62 7 (2736.0) 
58 34 60 42 29 (2573.0) 
25 66 52 58 62 (2590.0) 
9 34 60 29 62 (2598.0) 
40 56 66 52 7 (2721.0) 
40 52 58 36 29 (3046.0) 
60 34 3 52 29 (2665.0) 
9 58 29 62 7 (2631.0) 
48 25 66 36 52 (2592.0) 
40 9 66 52 29 (2682.0) 
56 34 52 58 7 (2784.0) 
56 52 34 36 7 (2688.0) 
56 34 52 5 29 (2727.0) 
66 52 5 62 7 (2605.0) 
40 25 52 29 48 (2701.0) 
40 52 58 3 36 (2711.0) 
52 3 36 29 7 (2663.0) 
40 52 36 5 7 (2730.0) 
56 66 3 52 58 (2564.0) 
40 60 52 29 62 (2975.0) 
40 48 66 5 62 (2564.0) 
52 66 36 34 5 (2647.0) 
40 9 34 52 62 (2619.0) 
52 58 36 29 60 (3027.0) 
40 48 36 60 52 (2924.0) 
40 25 36 62 60 (2630.0) 
40 25 58 29 62 (2711.0) 
58 66 60 42 29 (2603.0) 
40 56 36 29 7 (2790.0) 
40 52 3 36 60 (2678.0) 
48 52 58 36 5 (2750.0) 
40 66 60 58 5 (2811.0) 
40 60 29 62 7 (2874.0) 
40 34 52 5 62 (2758.0) 
40 66 60 58 62 (2877.0) 
58 3 60 66 29 (2703.0) 
60 58 3 36 29 (2712.0) 
48 9 36 29 60 (2640.0) 
56 66 58 62 29 (2747.0) 
48 34 36 5 7 (2574.0) 
40 34 60 5 29 (2822.0) 
60 66 52 34 7 (2768.0) 
66 58 52 29 5 (2816.0) 
40 48 66 36 60 (2823.0) 
56 60 66 52 29 (2833.0) 
34 60 58 62 7 (2759.0) 
48 25 60 29 62 (2598.0) 
40 34 52 5 7 (2755.0) 
48 60 58 3 52 (2641.0) 
40 58 5 62 7 (2734.0) 
56 66 52 34 7 (2632.0) 
40 48 56 29 5 (2593.0) 
40 66 36 5 29 (2711.0) 
40 48 52 29 60 (2937.0) 
52 66 3 36 58 (2601.0) 
40 9 34 36 60 (2599.0) 
40 25 60 29 62 (2684.0) 
40 42 52 29 7 (2576.0) 
56 52 58 36 5 (2700.0) 
9 66 52 34 60 (2602.0) 
40 60 66 36 58 (2899.0) 
40 48 58 60 56 (2786.0) 
48 56 60 29 7 (2704.0) 
60 66 3 36 29 (2610.0) 
40 56 58 3 60 (2646.0) 
40 9 34 36 52 (2628.0) 
40 60 34 36 7 (2766.0) 
40 48 34 58 5 (2686.0) 
56 58 3 29 7 (2630.0) 
56 60 34 36 7 (2648.0) 
40 66 3 52 7 (2597.0) 
40 66 3 52 58 (2670.0) 
40 48 60 62 56 (2700.0) 
56 66 36 5 29 (2563.0) 
40 66 58 34 7 (2755.0) 
40 56 34 36 29 (2760.0) 
40 56 34 5 7 (2627.0) 
48 3 52 29 7 (2589.0) 
48 58 29 62 7 (2750.0) 
48 56 66 36 62 (2581.0) 
40 66 60 58 29 (2988.0) 
40 56 36 60 7 (2753.0) 
40 56 60 5 29 (2732.0) 
48 34 36 29 7 (2719.0) 
60 34 36 58 7 (2787.0) 
48 25 36 29 60 (2700.0) 
56 9 58 52 5 (2560.0) 
48 60 66 52 29 (2854.0) 
40 9 52 5 62 (2562.0) 
58 60 5 62 29 (2808.0) 
40 48 56 29 7 (2704.0) 
40 66 3 29 7 (2606.0) 
40 48 66 36 58 (2822.0) 
40 42 36 58 29 (2596.0) 
34 5 58 62 7 (2672.0) 
3 36 29 62 7 (2557.0) 
56 66 3 60 58 (2568.0) 
48 60 58 3 36 (2624.0) 
40 48 66 36 62 (2703.0) 
40 48 58 3 52 (2637.0) 
56 58 66 34 5 (2599.0) 
40 48 58 36 52 (2949.0) 
48 58 52 5 29 (2769.0) 
48 56 66 60 62 (2607.0) 
40 56 36 5 29 (2679.0) 
48 66 52 58 62 (2733.0) 
48 25 58 36 62 (2608.0) 
34 36 29 62 7 (2704.0) 
48 25 36 62 52 (2598.0) 
40 56 58 5 62 (2710.0) 
40 48 29 62 56 (2711.0) 
40 48 58 62 56 (2726.0) 
48 60 58 36 62 (2825.0) 
25 34 58 29 5 (2565.0) 
48 9 58 52 60 (2663.0) 
66 58 36 29 5 (2730.0) 
60 66 36 5 62 (2628.0) 
40 58 3 60 29 (2780.0) 
48 66 58 34 7 (2628.0) 
48 66 60 5 29 (2680.0) 
60 36 5 62 29 (2711.0) 
48 25 58 60 62 (2610.0) 
58 36 29 62 7 (2836.0) 
52 58 36 5 29 (2855.0) 
48 66 60 58 29 (2864.0) 
48 66 3 60 58 (2563.0) 
48 56 34 52 62 (2603.0) 
40 48 36 5 29 (2734.0) 
56 58 60 5 62 (2676.0) 
40 48 58 52 62 (2851.0) 
48 25 66 52 29 (2603.0) 
48 60 36 5 62 (2624.0) 
58 66 36 34 5 (2655.0) 
40 25 66 58 29 (2682.0) 
60 34 52 62 7 (2750.0) 
48 9 52 29 7 (2564.0) 
40 9 58 52 7 (2724.0) 
9 34 52 5 29 (2612.0) 
5 3 52 29 7 (2559.0) 
40 25 34 29 7 (2578.0) 
48 25 36 56 52 (2563.0) 
9 52 5 62 29 (2568.0) 
9 58 5 29 7 (2571.0) 
48 56 36 5 29 (2587.0) 
40 25 58 52 29 (2811.0) 
56 34 29 58 7 (2787.0) 
48 56 58 52 62 (2735.0) 
52 66 36 58 62 (2784.0) 
40 9 66 58 7 (2579.0) 
56 5 60 29 7 (2661.0) 
40 25 58 5 29 (2623.0) 
40 48 34 5 7 (2581.0) 
40 9 60 29 48 (2644.0) 
40 9 66 52 7 (2572.0) 
48 66 60 5 62 (2577.0) 
40 9 36 60 48 (2624.0) 
48 56 52 60 7 (2706.0) 
9 34 52 62 60 (2592.0) 
40 9 36 60 7 (2599.0) 
40 60 58 36 62 (2902.0) 
9 58 36 60 52 (2729.0) 
40 60 52 5 29 (2888.0) 
56 66 52 34 5 (2595.0) 
40 48 36 5 62 (2637.0) 
40 25 34 60 62 (2559.0) 
60 3 36 29 62 (2598.0) 
60 58 3 52 5 (2596.0) 
40 56 3 29 62 (2613.0) 
40 48 36 5 60 (2715.0) 
60 34 52 58 5 (2834.0) 
40 66 3 52 29 (2670.0) 
40 25 66 58 62 (2585.0) 
48 9 58 36 60 (2645.0) 
48 52 58 36 7 (2855.0) 
25 58 52 29 60 (2809.0) 
40 34 58 62 7 (2791.0) 
40 9 66 52 62 (2577.0) 
40 58 60 29 62 (2986.0) 
52 34 36 62 60 (2763.0) 
56 58 36 29 62 (2811.0) 
25 52 29 62 7 (2605.0) 
40 25 58 52 62 (2713.0) 
40 48 52 5 29 (2749.0) 
52 66 36 58 29 (2904.0) 
58 3 52 29 62 (2715.0) 
40 56 52 62 60 (2858.0) 
40 9 66 34 29 (2589.0) 
66 58 52 34 62 (2757.0) 
52 34 36 5 60 (2738.0) 
56 52 36 62 60 (2775.0) 
40 9 58 29 7 (2732.0) 
48 25 36 52 7 (2603.0) 
40 60 58 36 29 (3013.0) 
40 9 34 52 29 (2723.0) 
25 34 36 58 60 (2617.0) 
40 56 66 62 7 (2644.0) 
56 60 66 52 34 (2725.0) 
56 34 60 58 62 (2747.0) 
25 36 60 29 7 (2643.0) 
48 25 58 29 56 (2573.0) 
48 58 52 62 7 (2746.0) 
66 60 58 62 29 (2884.0) 
48 52 66 36 60 (2836.0) 
40 56 52 60 7 (2845.0) 
25 58 52 62 60 (2701.0) 
40 66 3 58 62 (2576.0) 
40 56 34 62 7 (2685.0) 
40 56 52 62 7 (2802.0) 
52 34 36 29 60 (2885.0) 
40 48 58 52 60 (2949.0) 
25 58 36 52 7 (2666.0) 
52 34 36 58 60 (2888.0) 
34 3 52 58 62 (2593.0) 
60 58 52 29 62 (2990.0) 
40 48 52 62 60 (2825.0) 
40 25 58 52 48 (2712.0) 
40 56 3 52 60 (2642.0) 
58 66 52 34 29 (2872.0) 
40 34 60 58 62 (2857.0) 
25 58 52 29 7 (2726.0) 
25 58 36 5 52 (2572.0) 
40 34 58 62 29 (2897.0) 
60 66 58 36 34 (2788.0) 
25 34 52 58 60 (2675.0) 
40 9 34 58 5 (2605.0) 
56 34 29 62 7 (2695.0) 
66 58 36 34 62 (2669.0) 
40 48 52 5 56 (2595.0) 
60 58 52 62 7 (2885.0) 
56 66 60 29 7 (2745.0) 
40 60 58 36 7 (2908.0) 
48 25 36 29 7 (2607.0) 
40 48 66 36 5 (2638.0) 
40 60 42 36 29 (2573.0) 
40 58 3 62 7 (2635.0) 
40 56 3 29 7 (2605.0) 
40 25 34 58 7 (2579.0) 
56 25 52 29 7 (2588.0) 
56 60 34 52 29 (2830.0) 
66 60 58 62 7 (2777.0) 
66 3 52 29 7 (2621.0) 
56 66 36 34 29 (2629.0) 
66 3 60 58 62 (2591.0) 
60 58 3 36 62 (2598.0) 
56 58 60 29 7 (2866.0) 
9 58 36 5 52 (2577.0) 
40 56 3 60 7 (2572.0) 
40 58 52 62 7 (2914.0) 
40 60 34 36 58 (2875.0) 
40 25 66 60 29 (2683.0) 
40 34 60 58 29 (2968.0) 
60 66 36 58 7 (2808.0) 
48 60 34 52 29 (2819.0) 
40 56 36 5 7 (2592.0) 
40 60 66 52 42 (2590.0) 
58 66 36 34 29 (2784.0) 
48 58 3 36 7 (2572.0) 
40 25 34 29 62 (2582.0) 
48 66 29 62 7 (2625.0) 
25 58 36 29 7 (2670.0) 
40 25 36 48 7 (2587.0) 
48 25 58 36 29 (2717.0) 
48 66 58 34 62 (2618.0) 
40 58 3 29 7 (2739.0) 
48 25 58 60 7 (2613.0) 
9 34 52 29 7 (2636.0) 
25 66 60 29 7 (2596.0) 
48 66 58 60 34 (2737.0) 
40 56 36 62 7 (2710.0) 
40 48 34 36 58 (2807.0) 
48 5 36 29 7 (2647.0) 
56 58 60 62 7 (2777.0) 
40 48 34 36 5 (2661.0) 
40 48 34 29 7 (2722.0) 
40 9 52 5 60 (2619.0) 
40 25 34 52 48 (2570.0) 
48 56 36 29 7 (2703.0) 
40 25 36 62 48 (2593.0) 
48 66 60 58 62 (2744.0) 
40 25 60 62 56 (2568.0) 
66 36 34 62 29 (2665.0) 
40 58 60 5 7 (2793.0) 
56 34 60 5 62 (2612.0) 
9 34 52 58 62 (2629.0) 
40 34 36 5 62 (2670.0) 
40 9 52 62 56 (2640.0) 
56 34 3 52 58 (2584.0) 
25 66 36 29 60 (2641.0) 
48 58 52 5 62 (2665.0) 
60 42 52 58 62 (2566.0) 
48 60 34 36 58 (2805.0) 
48 66 52 58 7 (2746.0) 
48 56 34 29 62 (2604.0) 
58 5 60 29 7 (2810.0) 
40 34 36 58 5 (2772.0) 
48 58 60 5 29 (2755.0) 
58 66 60 34 5 (2752.0) 
48 9 52 29 60 (2658.0) 
48 66 60 29 7 (2754.0) 
9 34 52 58 60 (2707.0) 
48 56 66 60 34 (2582.0) 
58 3 60 34 29 (2672.0) 
56 60 5 62 7 (2584.0) 
40 48 66 56 7 (2578.0) 
40 48 58 36 29 (2945.0) 
40 25 58 60 7 (2689.0) 
40 56 66 34 5 (2582.0) 
48 56 34 36 29 (2671.0) 
40 9 52 5 29 (2654.0) 
9 34 52 29 60 (2706.0) 
56 66 52 5 7 (2568.0) 
48 56 36 60 7 (2685.0) 
48 9 66 60 29 (2563.0) 
56 60 34 36 5 (2594.0) 
9 36 52 29 5 (2574.0) 
48 56 34 52 60 (2671.0) 
48 56 66 36 7 (2575.0) 
60 66 36 58 62 (2795.0) 
56 60 29 62 7 (2770.0) 
40 9 58 60 5 (2626.0) 
40 25 34 36 58 (2622.0) 
58 3 36 62 7 (2557.0) 
40 58 66 34 5 (2734.0) 
56 25 58 29 7 (2591.0) 
9 34 58 29 5 (2619.0) 
25 34 52 60 7 (2567.0) 
40 48 36 56 52 (2782.0) 
40 66 52 5 7 (2692.0) 
40 48 52 29 56 (2793.0) 
48 66 34 62 29 (2614.0) 
56 34 36 29 62 (2690.0) 
56 25 34 52 29 (2560.0) 
40 60 34 36 5 (2729.0) 
48 34 52 58 29 (2843.0) 
48 60 52 5 7 (2640.0) 
40 52 3 36 7 (2637.0) 
64 40 58 52 60 (2582.0) 
48 60 58 52 7 (2856.0) 
48 34 52 5 29 (2693.0) 
34 3 60 58 62 (2567.0) 
48 60 66 52 58 (2861.0) 
48 34 36 58 7 (2720.0) 
40 58 66 42 29 (2587.0) 
56 60 34 36 62 (2650.0) 
60 3 52 62 7 (2608.0) 
40 58 3 60 62 (2676.0) 
40 60 52 62 7 (2870.0) 
40 9 52 29 60 (2799.0) 
48 25 58 36 52 (2719.0) 
66 58 60 29 5 (2827.0) 
34 3 52 66 29 (2577.0) 
40 3 52 29 62 (2700.0) 
48 34 52 62 7 (2611.0) 
25 58 52 29 62 (2716.0) 
66 36 58 62 29 (2787.0) 
40 56 52 29 60 (2932.0) 
48 56 66 52 29 (2685.0) 
9 66 36 29 60 (2614.0) 
56 9 58 60 7 (2613.0) 
60 66 3 52 58 (2694.0) 
40 9 66 60 29 (2690.0) 
40 48 58 5 56 (2599.0) 
40 56 34 52 62 (2774.0) 
40 42 52 58 7 (2579.0) 
40 3 52 62 7 (2626.0) 
40 9 58 36 29 (2746.0) 
52 58 36 29 62 (2937.0) 
34 60 58 62 29 (2865.0) 
40 9 34 29 62 (2625.0) 
40 25 52 62 60 (2686.0) 
25 34 52 58 29 (2699.0) 
40 25 34 29 48 (2574.0) 
66 29 52 58 7 (2890.0) 
40 9 34 52 56 (2612.0) 
40 9 66 58 56 (2571.0) 
52 66 36 58 60 (2912.0) 
40 25 36 56 52 (2602.0) 
48 52 36 29 62 (2825.0) 
25 52 60 62 7 (2584.0) 
56 66 52 29 62 (2742.0) 
40 9 58 56 7 (2628.0) 
40 56 66 52 5 (2640.0) 
40 25 36 60 52 (2731.0) 
40 34 36 58 62 (2804.0) 
40 25 56 29 7 (2567.0) 
48 52 34 36 60 (2797.0) 
48 52 58 36 60 (2948.0) 
34 5 60 29 7 (2736.0) 
56 9 58 36 62 (2560.0) 
40 60 58 52 62 (2988.0) 
25 66 52 58 60 (2704.0) 
56 34 3 52 29 (2584.0) 
40 60 66 3 52 (2670.0) 
40 66 60 34 62 (2754.0) 
40 66 3 52 62 (2567.0) 
9 66 36 58 29 (2613.0) 
48 9 58 29 56 (2560.0) 
48 52 5 62 29 (2658.0) 
40 25 58 36 52 (2757.0) 
48 56 58 52 5 (2614.0) 
40 9 34 36 58 (2635.0) 
56 34 52 29 7 (2783.0) 
48 56 52 5 29 (2608.0) 
56 25 36 60 52 (2599.0) 
40 52 58 44 29 (2559.0) 
40 48 66 52 5 (2653.0) 
40 9 36 52 7 (2628.0) 
40 9 66 60 34 (2591.0) 
40 56 52 29 62 (2889.0) 
48 34 52 58 5 (2696.0) 
56 52 36 29 62 (2806.0) 
40 56 58 3 29 (2679.0) 
48 56 66 52 34 (2577.0) 
40 9 66 29 7 (2580.0) 
48 52 66 36 5 (2647.0) 
9 66 52 60 7 (2593.0) 
56 52 36 29 60 (2859.0) 
56 60 52 5 7 (2659.0) 
40 25 34 36 29 (2619.0) 
40 9 60 5 29 (2625.0) 
40 52 3 36 56 (2582.0) 
40 48 58 52 5 (2755.0) 
40 48 5 29 7 (2652.0) 
56 9 66 52 29 (2584.0) 
40 34 52 58 7 (2897.0) 
9 58 36 52 7 (2649.0) 
40 25 52 60 56 (2641.0) 
40 9 66 58 34 (2590.0) 
48 66 36 5 29 (2654.0) 
25 66 36 58 29 (2640.0) 
40 48 60 5 56 (2574.0) 
56 58 52 5 62 (2717.0) 
48 25 58 52 29 (2726.0) 
34 29 36 58 7 (2830.0) 
48 9 58 29 7 (2571.0) 
40 25 66 29 62 (2577.0) 
40 52 36 29 62 (2922.0) 
40 34 3 52 62 (2581.0) 
56 34 5 62 7 (2566.0) 
25 66 60 58 7 (2599.0) 
40 34 60 29 7 (2861.0) 
56 60 52 29 62 (2859.0) 
48 66 60 58 5 (2683.0) 
58 5 52 29 7 (2844.0) 
48 9 34 52 29 (2560.0) 
34 60 5 62 7 (2628.0) 
56 34 52 62 7 (2692.0) 
56 25 52 62 60 (2578.0) 
25 34 60 29 62 (2567.0) 
48 66 58 36 34 (2711.0) 
48 60 36 5 29 (2730.0) 
48 66 36 58 62 (2718.0) 
40 58 52 5 62 (2835.0) 
40 48 36 5 56 (2574.0) 
56 34 60 5 29 (2687.0) 
56 34 52 5 62 (2651.0) 
9 34 52 58 29 (2742.0) 
48 52 3 36 7 (2563.0) 
34 5 52 58 7 (2773.0) 
48 56 34 52 29 (2692.0) 
40 56 58 36 62 (2812.0) 
9 66 52 29 7 (2593.0) 
56 9 58 36 52 (2649.0) 
40 56 58 29 62 (2894.0) 
48 56 52 29 60 (2793.0) 
60 58 36 29 62 (2904.0) 
58 60 5 62 7 (2703.0) 
56 66 60 62 7 (2658.0) 
48 56 52 29 62 (2720.0) 
48 25 66 36 58 (2601.0) 
56 25 58 36 60 (2602.0) 
40 60 3 36 62 (2583.0) 
34 58 29 62 5 (2774.0) 
56 66 34 62 29 (2640.0) 
40 48 58 52 7 (2855.0) 
40 9 34 52 5 (2598.0) 
40 66 58 62 29 (2869.0) 
40 9 36 62 60 (2602.0) 
40 48 3 60 29 (2625.0) 
48 58 3 60 7 (2576.0) 
56 34 60 58 29 (2834.0) 
40 48 3 52 60 (2616.0) 
40 48 58 36 62 (2836.0) 
48 56 66 29 62 (2599.0) 
66 52 58 62 5 (2714.0) 
40 48 34 60 56 (2654.0) 
40 66 3 60 34 (2563.0) 
48 60 58 52 29 (2961.0) 
40 48 36 29 56 (2772.0) 
25 36 60 52 7 (2639.0) 
25 58 36 60 52 (2755.0) 
56 66 60 5 62 (2588.0) 
